commence_time,home_team,away_team,bookmaker,market_type,name,price,point,price_normalized,point_normalized,home_team_encoded,away_team_encoded,market_type_encoded,bookmaker_encoded
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,LowVig.ag,totals,Over,1.98,46.5,0.12129380053908353,0.9242424242424243,5,4,2,7
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,LowVig.ag,totals,Under,1.88,46.5,0.10781671159029646,0.9242424242424243,5,4,2,7
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetOnline.ag,h2h,Cincinnati Bengals,1.23,0.0,0.020215633423180557,0.2196969696969697,5,4,0,1
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetOnline.ag,h2h,Cleveland Browns,4.55,0.0,0.46765498652291104,0.2196969696969697,5,4,0,1
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetOnline.ag,spreads,Cincinnati Bengals,1.93,-9.0,0.11455525606469,0.08333333333333334,5,4,1,1
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetOnline.ag,spreads,Cleveland Browns,1.88,9.0,0.10781671159029646,0.3560606060606061,5,4,1,1
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetOnline.ag,totals,Over,1.95,46.5,0.1172506738544474,0.9242424242424243,5,4,2,1
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetOnline.ag,totals,Under,1.87,46.5,0.10646900269541779,0.9242424242424243,5,4,2,1
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetRivers,h2h,Cincinnati Bengals,1.21,0.0,0.017520215633423153,0.2196969696969697,5,4,0,2
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetRivers,h2h,Cleveland Browns,4.6,0.0,0.4743935309973045,0.2196969696969697,5,4,0,2
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetRivers,spreads,Cincinnati Bengals,1.91,-9.5,0.1118598382749326,0.07575757575757575,5,4,1,2
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetRivers,spreads,Cleveland Browns,1.91,9.5,0.1118598382749326,0.36363636363636365,5,4,1,2
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetRivers,totals,Over,1.88,46.5,0.10781671159029646,0.9242424242424243,5,4,2,2
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetRivers,totals,Under,1.93,46.5,0.11455525606469,0.9242424242424243,5,4,2,2
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetUS,h2h,Cincinnati Bengals,1.22,0.0,0.018867924528301855,0.2196969696969697,5,4,0,3
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetUS,h2h,Cleveland Browns,4.55,0.0,0.46765498652291104,0.2196969696969697,5,4,0,3
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetUS,spreads,Cincinnati Bengals,2.0,-9.5,0.12398921832884094,0.07575757575757575,5,4,1,3
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetUS,spreads,Cleveland Browns,1.83,9.5,0.10107816711590295,0.36363636363636365,5,4,1,3
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetUS,totals,Over,1.91,46.0,0.1118598382749326,0.9166666666666667,5,4,2,3
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetUS,totals,Under,1.91,46.0,0.1118598382749326,0.9166666666666667,5,4,2,3
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetMGM,h2h,Cincinnati Bengals,1.22,0.0,0.018867924528301855,0.2196969696969697,5,4,0,0
2024-12-22 18:00:00+00:00,Cincinnati Bengals,Cleveland Browns,BetMGM,h2h,Cleveland Browns,4.5,0.0,0.46091644204851745,0.2196969696969697,5,4,0,0
